% file signature:            'LASF'
% file source ID:            0
% reserved (global encoding):0
% project ID GUID data 1-4:  0 0 0 ''
% version major.minor:       1.2
% system_identifier:         'LAStools (c) by Martin Isenburg'
% generating_software:       'las2las (version 120505)'
% file creation day/year:    55/2012
% header size                227
% offset to point data       229
% number var. length records 0
% point data format          1
% point data record length   28
% number of point records    102622
% number of points by return 93604 9018 0 0 0
% scale factor x y z         0.01 0.01 0.01
% offset x y z               0 0 0
% min x y z                  476941.35 4366469.50 2725.29
% max x y z                  477208.56 4366726.49 2768.74
477050.74,4366684.34,2735.54,1
477052.63,4366684.02,2735.16,1
477054.45,4366683.70,2734.95,1
477017.70,4366691.19,2738.30,1
477019.60,4366690.88,2737.80,1
477023.48,4366690.24,2736.68,1
477025.25,4366689.93,2736.48,1
477026.87,4366689.64,2736.53,1
477028.57,4366689.34,2736.46,1
477030.27,4366689.04,2736.38,1
477031.97,4366688.74,2736.33,1
477033.64,4366688.45,2736.28,1
477035.36,4366688.14,2736.19,1
477037.06,4366687.84,2736.13,1
477038.77,4366687.54,2736.08,1
477040.48,4366687.24,2735.99,1
477042.20,4366686.94,2735.91,1
477043.93,4366686.64,2735.81,1
477045.64,4366686.34,2735.75,1
477047.35,4366686.03,2735.69,1
477049.04,4366685.73,2735.73,1
477050.71,4366685.44,2735.71,1
477052.43,4366685.13,2735.66,1
477054.14,4366684.83,2735.60,1
477008.13,4366687.61,2737.45,1
477009.80,4366687.32,2737.36,1
477011.46,4366687.02,2737.31,1
477013.14,4366686.73,2737.24,1
477014.83,4366686.43,2737.15,1
477016.49,4366686.14,2737.10,1
477018.20,4366685.84,2737.00,1
477019.87,4366685.55,2736.93,1
477021.57,4366685.25,2736.84,1
477023.25,4366684.95,2736.77,1
477024.95,4366684.65,2736.69,1
477026.65,4366684.36,2736.62,1
477028.34,4366684.06,2736.56,1
477030.07,4366683.76,2736.42,1
477031.80,4366683.45,2736.27,1
477033.37,4366683.17,2736.46,1
477035.33,4366682.84,2735.94,1
477037.12,4366682.54,2735.68,1
477038.94,4366682.22,2735.39,1
477040.84,4366681.90,2734.98,1
477042.59,4366681.60,2734.85,1
477044.45,4366681.28,2734.49,1
477046.25,4366680.97,2734.27,1
477048.02,4366680.67,2734.13,1
476992.04,4366691.14,2740.62,1
476993.81,4366690.84,2740.30,1
476995.58,4366690.53,2740.00,1
476997.41,4366690.23,2739.57,1
476999.23,4366689.92,2739.24,1
477001.02,4366689.62,2738.88,1
477002.88,4366689.31,2738.40,1
477004.76,4366688.99,2737.90,1
477006.58,4366688.68,2737.53,1
477008.30,4366688.39,2737.36,1
477009.96,4366688.09,2737.32,1
477011.60,4366687.80,2737.31,1
477013.28,4366687.50,2737.24,1
477014.97,4366687.21,2737.15,1
477016.63,4366686.91,2737.11,1
477018.31,4366686.62,2737.04,1
477020.00,4366686.32,2736.96,1
477021.69,4366686.02,2736.89,1
477023.38,4366685.73,2736.82,1
477025.07,4366685.43,2736.74,1
477026.77,4366685.13,2736.66,1
477028.47,4366684.83,2736.59,1
477030.16,4366684.53,2736.53,1
477031.88,4366684.23,2736.41,1
477033.63,4366683.93,2736.29,1
477035.35,4366683.62,2736.15,1
477037.09,4366683.32,2736.03,1
477038.86,4366683.01,2735.83,1
477040.77,4366682.69,2735.41,1
477042.62,4366682.38,2735.08,1
477044.41,4366682.07,2734.87,1
477046.27,4366681.75,2734.55,1
477048.03,4366681.44,2734.42,1
477049.75,4366681.14,2734.33,1
477051.55,4366680.83,2734.15,1
476996.84,4366691.18,2740.34,1
476998.62,4366690.88,2740.01,1
477000.39,4366690.58,2739.70,1
477002.26,4366690.27,2739.25,1
477004.04,4366689.97,2738.92,1
477005.93,4366689.65,2738.41,1
477007.87,4366689.33,2737.81,1
477009.72,4366689.02,2737.40,1
477011.46,4366688.72,2737.20,1
477013.13,4366688.43,2737.14,1
477014.78,4366688.13,2737.14,1
477016.47,4366687.84,2737.07,1
477018.13,4366687.54,2737.00,1
477019.83,4366687.25,2736.92,1
477021.50,4366686.95,2736.85,1
477023.19,4366686.65,2736.79,1
477024.88,4366686.36,2736.72,1
477026.56,4366686.06,2736.66,1
477028.28,4366685.76,2736.57,1
477029.97,4366685.46,2736.49,1
477031.67,4366685.16,2736.43,1
477033.39,4366684.86,2736.33,1
477035.10,4366684.56,2736.24,1
477036.85,4366684.26,2736.11,1
477038.58,4366683.95,2735.97,1
477040.35,4366683.65,2735.80,1
477042.17,4366683.34,2735.52,1
477044.06,4366683.02,2735.13,1
477045.81,4366682.71,2735.01,1
477047.51,4366682.41,2734.97,1
477049.29,4366682.10,2734.80,1
477051.26,4366681.77,2734.32,1
477053.01,4366681.47,2734.18,1
477054.73,4366681.16,2734.13,1
477000.55,4366691.26,2740.18,1
477002.38,4366690.95,2739.78,1
477004.27,4366690.64,2739.28,1
477006.10,4366690.33,2738.89,1
477007.95,4366690.02,2738.44,1
477009.83,4366689.70,2737.96,1
477011.81,4366689.38,2737.31,1
476987.00,4366691.22,2740.79,1
476988.74,4366690.92,2740.53,1
476990.51,4366690.62,2740.20,1
476992.29,4366690.32,2739.88,1
476994.03,4366690.02,2739.61,1
476995.82,4366689.72,2739.26,1
476997.62,4366689.41,2738.91,1
476999.40,4366689.11,2738.61,1
477001.37,4366688.79,2737.91,1
477003.13,4366688.49,2737.64,1
477004.84,4366688.19,2737.49,1
477006.48,4366687.90,2737.48,1
476942.79,4366469.54,2747.74,5
476943.00,4366470.38,2745.88,5
476943.07,4366470.23,2748.90,5
476942.99,4366472.18,2743.13,4
476948.93,4366471.60,2737.94,1
476950.61,4366471.38,2737.85,1
476952.31,4366471.15,2737.73,1
476952.99,4366470.97,2739.61,3
476953.78,4366470.51,2747.60,5
476954.62,4366470.19,2752.27,5
476964.28,4366469.56,2736.99,1
476945.45,4366471.51,2738.26,1
476943.52,4366471.32,2748.44,5
476946.11,4366471.05,2746.56,5
476952.30,4366470.60,2737.73,1
476952.94,4366470.29,2742.86,5
476953.68,4366470.11,2744.60,5
476953.76,4366469.97,2747.61,5
476953.96,4366469.82,2750.34,5
476954.57,4366469.65,2752.33,5
476943.01,4366473.45,2738.22,1
476942.32,4366473.34,2742.78,4
476943.17,4366473.16,2744.31,5
476947.47,4366472.80,2739.10,3
476948.96,4366472.59,2739.42,4
476949.77,4366472.55,2737.84,1
476951.44,4366472.32,2737.78,1
476953.20,4366472.09,2737.57,1
476954.84,4366471.87,2737.56,1
476958.10,4366471.42,2737.67,1
476959.90,4366471.19,2737.39,1
476958.78,4366470.97,2745.85,5
476958.79,4366470.83,2748.98,5
476970.46,4366469.81,2736.29,1
476972.13,4366469.58,2736.29,1
476944.02,4366474.96,2739.24,3
476945.92,4366474.58,2741.93,4
476946.03,4366474.43,2744.92,5
476945.97,4366474.29,2748.21,5
476946.23,4366474.14,2750.86,5
476956.46,4366473.35,2737.43,1
476958.22,4366473.12,2737.23,1
476957.55,4366472.87,2744.84,5
476957.56,4366472.73,2747.95,5
476958.30,4366472.55,2749.70,5
476958.76,4366472.39,2751.92,5
476959.04,4366472.23,2754.50,5
476973.67,4366471.05,2736.30,1
476975.13,4366470.84,2736.70,3
476977.00,4366470.60,2736.36,1
476973.26,4366470.66,2746.42,5
476974.66,4366470.17,2753.08,5
476942.14,4366474.30,2738.23,1
476943.43,4366474.09,2738.92,3
476945.11,4366473.87,2738.83,3
476946.06,4366473.68,2740.17,4
476948.85,4366473.40,2737.94,1
476952.26,4366472.95,2737.66,1
476955.65,4366472.50,2737.50,1
476958.73,4366472.06,2737.91,3
476959.40,4366471.47,2749.24,5
476967.69,4366470.90,2736.64,1
476971.25,4366470.44,2736.21,1
476972.92,4366470.21,2736.21,1
476974.50,4366469.99,2736.37,1
476976.17,4366469.76,2736.40,1
476973.16,4366469.64,2748.20,5
476974.94,4366470.58,2755.89,5
476987.05,4366469.78,2736.70,1
476988.81,4366469.55,2736.57,1
476984.53,4366469.64,2747.47,5
476942.03,4366475.61,2743.40,5
476943.14,4366475.41,2744.43,5
476944.18,4366475.22,2745.61,5
476946.30,4366474.69,2750.97,5
476946.50,4366474.54,2753.72,5
476946.63,4366474.39,2756.62,5
476946.74,4366474.25,2759.54,5
476946.87,4366474.11,2762.41,5
476957.58,4366473.42,2745.03,5
476958.38,4366473.10,2749.77,5
476959.08,4366472.79,2754.70,5
476959.32,4366472.64,2757.32,5
476968.68,4366472.01,2742.81,5
476973.77,4366471.60,2736.36,1
476974.01,4366471.31,2742.17,5
476973.48,4366471.20,2746.27,5
476974.27,4366471.02,2747.90,5
476973.88,4366470.90,2751.73,5
476974.61,4366470.73,2753.41,5
476947.00,4366476.62,2745.17,5
476953.85,4366475.57,2747.74,5
476954.31,4366475.41,2749.99,5
476961.64,4366474.89,2739.14,4
476959.31,4366474.87,2746.72,5
476962.08,4366474.31,2750.84,5
476974.92,4366473.22,2736.04,1
476974.46,4366473.11,2740.02,4
476979.96,4366472.54,2736.03,1
476981.60,4366472.31,2736.13,1
476975.83,4366472.48,2749.88,5
476976.16,4366472.33,2752.35,5
476984.77,4366471.86,2736.46,1
476983.39,4366471.80,2742.10,5
476991.45,4366470.95,2736.60,1
476988.47,4366470.84,2748.16,5
476994.69,4366470.49,2736.87,1
476941.99,4366476.71,2741.50,4
476942.86,4366476.52,2742.99,5
476945.35,4366476.40,2738.10,1
476947.05,4366476.18,2737.98,1
476948.71,4366475.95,2737.95,1
476950.49,4366475.72,2737.67,1
476947.39,4366475.73,2746.91,5
476954.23,4366474.68,2749.48,5
476954.48,4366474.53,2752.14,5
476954.71,4366474.38,2754.83,5
476954.89,4366474.23,2757.61,5
476964.50,4366473.46,2745.60,5
476962.60,4366473.42,2752.31,5
476975.58,4366472.18,2740.41,4
476974.41,4366472.11,2745.69,5
476974.06,4366471.99,2749.45,5
476976.77,4366471.71,2747.51,5
476984.58,4366471.15,2736.19,1
476986.25,4366470.92,2736.20,1
476987.82,4366470.70,2736.41,1
476989.48,4366470.47,2736.48,1
476985.72,4366470.40,2749.50,5
476986.73,4366470.21,2750.70,5
476988.48,4366469.84,2753.60,5
476988.72,4366469.69,2756.25,5
476988.93,4366469.55,2758.84,5
476942.14,4366479.12,2737.98,1
476943.31,4366478.92,2738.90,3
476946.39,4366478.49,2739.30,3
476948.44,4366478.24,2738.52,3
476950.57,4366477.99,2737.52,1
476945.11,4366477.84,2757.66,5
476959.21,4366476.85,2736.77,1
476960.92,4366476.62,2736.67,1
476962.61,4366476.39,2736.59,1
476960.45,4366476.36,2743.90,5
476962.27,4366476.13,2743.58,5
476960.87,4366476.06,2749.37,5
476960.84,4366475.93,2752.55,5
476961.55,4366475.75,2754.31,5
476962.15,4366475.58,2756.28,5
476961.82,4366475.46,2759.98,5
476962.28,4366475.44,2759.12,5
476973.62,4366474.42,2747.19,5
476974.66,4366474.23,2748.35,5
476975.32,4366474.06,2750.27,5
476985.22,4366473.11,2741.22,5
476991.25,4366472.50,2736.35,1
476985.57,4366472.68,2749.81,5
476993.21,4366471.31,2757.22,5
477003.43,4366470.59,2741.98,4
477003.28,4366470.20,2751.33,5
477004.34,4366469.74,2758.46,5
476952.83,4366477.02,2737.56,1
476953.98,4366476.83,2738.53,3
476958.13,4366476.33,2736.90,1
476959.83,4366476.11,2736.81,1
476961.54,4366475.88,2736.71,1
476960.32,4366475.52,2748.49,5
476960.54,4366475.37,2751.19,5
476960.80,4366475.21,2753.82,5
476961.95,4366475.15,2751.65,5
476975.56,4366473.47,2747.88,5
476982.85,4366472.66,2743.68,5
476985.19,4366472.26,2745.53,5
476991.74,4366471.76,2736.66,1
476995.10,4366471.30,2736.73,1
476989.41,4366471.48,2750.08,5
477003.26,4366469.89,2743.46,5
477003.66,4366469.60,2748.78,5
476941.47,4366480.40,2750.82,5
476941.64,4366480.25,2753.62,5
476941.96,4366480.10,2756.19,5
476955.86,4366478.98,2738.71,3
476956.34,4366478.81,2740.95,4
476959.28,4366478.52,2738.48,4
476960.33,4366478.47,2736.46,1
476962.09,4366478.24,2736.27,1
476963.86,4366478.01,2736.06,1
476965.58,4366477.78,2735.95,1
476965.22,4366477.66,2739.78,4
476968.97,4366477.32,2735.83,1
476973.22,4366476.26,2746.63,5
476974.03,4366476.08,2748.20,5
476975.18,4366475.61,2755.29,5
476986.30,4366474.04,2756.28,5
476987.32,4366473.72,2760.46,5
476993.14,4366473.12,2756.03,5
477003.62,4366471.99,2749.39,5
477004.31,4366471.55,2757.22,5
477010.92,4366470.90,2751.54,5
477019.40,4366470.27,2739.72,1
477020.55,4366470.07,2740.73,3
477020.81,4366469.92,2743.27,4
477020.18,4366469.82,2747.36,5
477020.68,4366469.66,2749.47,5
476947.08,4366479.48,2737.99,1
476950.54,4366479.02,2737.62,1
476949.56,4366478.64,2749.09,5
476959.29,4366477.88,2736.63,1
476952.33,4366478.09,2753.17,5
476961.03,4366477.65,2736.48,1
476962.78,4366477.42,2736.29,1
476964.48,4366477.19,2736.22,1
476960.74,4366477.24,2746.53,5
476960.87,4366477.09,2749.38,5
476961.54,4366476.92,2751.23,5
476973.20,4366475.76,2741.73,5
476973.41,4366475.61,2744.45,5
476973.78,4366475.45,2746.86,5
476974.24,4366475.28,2749.09,5
476975.05,4366475.10,2750.68,5
476975.51,4366474.94,2752.89,5
476986.02,4366474.24,2736.60,3
476981.40,4366474.35,2748.18,5
476987.02,4366473.91,2740.95,5
476986.95,4366473.77,2744.16,5
476986.18,4366473.68,2748.62,5
476986.97,4366473.36,2753.28,5
476987.08,4366473.22,2756.11,5
476987.28,4366473.08,2758.79,5
476993.23,4366472.07,2763.08,5
476993.50,4366471.93,2765.56,5
477003.89,4366470.93,2756.12,5
477004.02,4366470.79,2758.88,5
477004.78,4366470.75,2757.54,5
477004.89,4366470.61,2760.30,5
477005.30,4366470.45,2762.55,5
477018.37,4366469.70,2739.71,1
477005.49,4366470.31,2765.16,5
477022.81,4366469.82,2759.10,5
476941.88,4366481.18,2751.59,5
476942.30,4366480.88,2757.08,5
476942.56,4366480.72,2759.72,5
476945.88,4366481.82,2739.41,3
476948.18,4366481.56,2738.12,3
476948.53,4366481.26,2743.83,5
476954.50,4366480.68,2738.59,3
476955.07,4366480.51,2740.68,4
476960.72,4366479.94,2736.17,1
476962.42,4366479.71,2736.06,1
476964.05,4366479.49,2736.12,1
476965.68,4366479.26,2736.19,1
476964.30,4366478.78,2751.35,5
476974.48,4366478.10,2735.29,1
476976.14,4366477.88,2735.34,1
476973.71,4366477.87,2743.01,5
476977.81,4366477.65,2735.34,1
476974.16,4366477.57,2748.38,5
476974.10,4366477.43,2751.59,5
476975.30,4366477.23,2752.47,5
476978.22,4366476.66,2756.23,5
476979.99,4366476.29,2759.07,5
476992.11,4366475.49,2740.02,4
476989.18,4366475.51,2748.41,5
476989.87,4366475.07,2756.29,5
476989.74,4366474.94,2759.53,5
477000.70,4366474.06,2745.93,5
477006.78,4366473.58,2738.10,1
477008.40,4366473.35,2738.27,1
477008.22,4366473.22,2741.62,4
477007.65,4366473.12,2745.65,5
477007.78,4366472.98,2748.44,5
477010.53,4366472.42,2752.59,5
477010.80,4366472.27,2755.11,5
477018.82,4366471.53,2747.09,5
477022.46,4366470.66,2755.62,5
477023.29,4366470.47,2757.15,5
477034.88,4366469.64,2740.33,1
476956.00,4366479.92,2736.84,1
476959.41,4366479.46,2736.63,1
476961.26,4366479.22,2736.25,1
476963.01,4366478.99,2736.08,1
476964.71,4366478.76,2736.00,1
476966.48,4366478.53,2735.81,1
476973.38,4366477.61,2735.36,1
476975.04,4366477.39,2735.40,1
476976.61,4366477.16,2735.60,1
476973.82,4366477.17,2743.93,5
476973.76,4366477.03,2747.17,5
476974.46,4366476.86,2748.95,5
476978.94,4366475.93,2756.03,5
476990.02,4366474.64,2751.06,5
477005.76,4366473.08,2738.03,1
477007.31,4366472.86,2738.31,1
477008.06,4366472.68,2740.03,3
477011.21,4366471.69,2752.52,5
477011.21,4366471.56,2755.51,5
477020.38,4366470.75,2745.52,5
477023.55,4366470.57,2740.02,1
477020.72,4366470.60,2747.93,5
477021.13,4366470.44,2750.18,5
477021.82,4366470.27,2751.96,5
477021.80,4366470.14,2754.95,5
477022.39,4366469.97,2756.91,5
477028.03,4366471.10,2752.36,5
477028.29,4366470.95,2754.85,5
477038.82,4366470.18,2739.93,1
477040.54,4366469.95,2739.99,1
477042.40,4366469.70,2739.80,1
476946.48,4366482.83,2738.72,3
476948.70,4366482.58,2737.58,1
476953.68,4366481.91,2737.46,1
476954.11,4366481.74,2739.83,4
476956.68,4366481.47,2738.04,3
476961.02,4366480.97,2736.04,1
476962.67,4366480.74,2736.06,1
476955.83,4366480.95,2752.30,5
476962.97,4366480.02,2751.19,5
476963.70,4366479.85,2752.92,5
476964.72,4366479.52,2757.19,5
476976.92,4366478.18,2749.86,5
476978.28,4366477.83,2753.49,5
476977.99,4366477.71,2757.07,5
476979.56,4366477.36,2760.27,5
476989.75,4366476.39,2750.85,5
477005.64,4366474.82,2737.49,1
477007.26,4366474.59,2737.66,1
477008.33,4366474.39,2738.79,3
